team name,num,name,age,nationality,position,market value
Squad Grand Ouest Association Lyonnaise FC,20,Chafik Abbas,25,France,Left Winger,€100k
Squad Grand Ouest Association Lyonnaise FC,-,Boubakar Camara,23,France,Right Winger,€200k
Squad Grand Ouest Association Lyonnaise FC,11,Jonathan Mambu,28,France,Right Winger,€100k
Squad Grand Ouest Association Lyonnaise FC,-,Hamilton Beltran,29,France,Right Winger,-
Squad Grand Ouest Association Lyonnaise FC,14,Alexis Gonçalves Pereira,27,Cape Verde,Centre-Forward,€200k
Squad Grand Ouest Association Lyonnaise FC,9,Thibault Rambaud,26,France,Centre-Forward,€100k
Squad Grand Ouest Association Lyonnaise FC,12,Malick Assef,29,France,Centre-Forward,€100k
Squad Grand Ouest Association Lyonnaise FC,26,Loïc Socka Bongué,25,France,Centre-Forward,€100k
Squad Grand Ouest Association Lyonnaise FC,29,Florian Raspentino,34,France,Centre-Forward,€50k
Squad SAS Epinal,1,Salim Ben Boina,32,Comoros,Goalkeeper,€150k
Squad SAS Epinal,16,Dorian Salhi,24,France,Goalkeeper,€100k
Squad SAS Epinal,28,Muamer Aljic,23,France,Centre-Back,€200k
Squad SAS Epinal,2,Paul Léonard,30,France,Centre-Back,€150k
Squad SAS Epinal,13,Baptiste Aloé,29,France,Centre-Back,€150k
Squad SAS Epinal,5,Marc Laurent,26,France,Centre-Back,€100k
Squad SAS Epinal,15,Isaak Umbdenstock,25,France,Left-Back,€250k
Squad SAS Epinal,23,Nicolas Borodine,30,France,Left-Back,€50k
Squad SAS Epinal,18,Yann Godart,22,France,Right-Back,€300k
Squad SAS Epinal,22,David Luvualu,27,France,Right-Back,€150k
Squad SAS Epinal,8,Jérémy Colin,33,France,Right-Back,€100k
Squad SAS Epinal,3,Rafael Mazzei,34,Brazil,Right-Back,€50k
Squad SAS Epinal,-,Sidy Sarr,27,Senegal,Defensive Midfield,€300k
Squad SAS Epinal,10,Nianankoro Doumbia,27,Mali,Defensive Midfield,€100k
Squad SAS Epinal,20,Abdoulaye Niang,26,France,Defensive Midfield,€100k
Squad SAS Epinal,6,Sébastien Chéré,37,France,Central Midfield,€100k
Squad SAS Epinal,19,Arthur Vallon,25,France,Central Midfield,€100k
Squad SAS Epinal,7,Bryan Labissiere,27,Haiti,Attacking Midfield,€100k
Squad SAS Epinal,17,Ali M'Madi,33,Comoros,Left Winger,€100k
Squad SAS Epinal,11,Morgan Bokele,20,Cameroon,Left Winger,-
Squad SAS Epinal,10,Kamel Bennekrouf,32,France,Right Winger,-
Squad SAS Epinal,27,Karim Coulibaly,30,France,Centre-Forward,€100k
Squad SAS Epinal,9,Hugo Chambon,27,France,Centre-Forward,€50k
Squad Marignane-Gignac-Côte-Bleue FC,1,Anthony Herbin,24,France,Goalkeeper,€100k
Squad Marignane-Gignac-Côte-Bleue FC,30,Cyril Boukhit,32,Algeria,Goalkeeper,€100k
Squad Marignane-Gignac-Côte-Bleue FC,16,Léo Colin,20,France,Goalkeeper,€25k
Squad Marignane-Gignac-Côte-Bleue FC,6,Loni Quenabio,23,France,Centre-Back,€300k
Squad Marignane-Gignac-Côte-Bleue FC,4,Ali Bamba,32,Cote d'Ivoire,Centre-Back,€100k
Squad Marignane-Gignac-Côte-Bleue FC,20,Houssen Abderrahmane,29,Mauritania,Left-Back,€150k
Squad Marignane-Gignac-Côte-Bleue FC,17,Abdelkrim Khechmar,25,Algeria,Left-Back,€50k
Squad Marignane-Gignac-Côte-Bleue FC,11,Diaby Doucouré,27,France,Right-Back,€100k
Squad Marignane-Gignac-Côte-Bleue FC,18,Dany Goprou,25,France,Right-Back,€25k
Squad Marignane-Gignac-Côte-Bleue FC,22,Randi Goteni,28,Congo,Defensive Midfield,€200k
Squad Marignane-Gignac-Côte-Bleue FC,8,Charif Benhamza,31,France,Defensive Midfield,€100k
Squad Marignane-Gignac-Côte-Bleue FC,25,Osée Diampo Sengele,31,DR Congo,Defensive Midfield,€100k
Squad Marignane-Gignac-Côte-Bleue FC,26,Salim Mramboini,39,Comoros,Defensive Midfield,€50k
Squad Marignane-Gignac-Côte-Bleue FC,19,Youness Diatta,27,France,Central Midfield,€50k
Squad Marignane-Gignac-Côte-Bleue FC,10,Diawoye Diarra,29,Mali,Left Midfield,€150k
Squad Marignane-Gignac-Côte-Bleue FC,15,Maxence Renoud,24,France,Attacking Midfield,€100k
Squad Marignane-Gignac-Côte-Bleue FC,29,Mansour Sy,26,France,Attacking Midfield,€100k
Squad Marignane-Gignac-Côte-Bleue FC,13,Bissourou Touré,29,France,Left Winger,€150k
Squad Marignane-Gignac-Côte-Bleue FC,7,Guillaume Bosca,34,France,Right Winger,€100k
Squad Marignane-Gignac-Côte-Bleue FC,9,Karim Bouhmidi,25,Algeria,Centre-Forward,€200k
Squad Marignane-Gignac-Côte-Bleue FC,12,Mehdi Nagui,28,France,Centre-Forward,€50k
Squad Toulouse FC B,-,Justin Lacombe,21,France,Goalkeeper,€100k
Squad Toulouse FC B,-,Naime Said Mchindra,18,France,Goalkeeper,-
Squad Toulouse FC B,-,Frédéric Efuele Ngoyala,19,DR Congo,Defender,-
Squad Toulouse FC B,-,Gaëtan Bakhouche Piernas,19,France,Defender,-
Squad Toulouse FC B,-,Nicolas Wasbauer,19,France,Centre-Back,€50k
Squad Toulouse FC B,-,Yannick Agora,20,France,Right-Back,-
Squad Toulouse FC B,-,Yanis Zodehougan,20,France,Midfielder,-
Squad Toulouse FC B,-,Noah Lahmadi,19,France,Central Midfield,€100k
Squad Toulouse FC B,-,Kylian Watel,20,France,Central Midfield,-
Squad Toulouse FC B,-,Rafik Messali,20,Algeria,Right Midfield,-
Squad Toulouse FC B,-,Edhy Zuliani,19,Algeria,Attacking Midfield,€50k
Squad Toulouse FC B,-,Noah Edjouma,18,France,Right Winger,€100k
Squad Toulouse FC B,-,Bonota Traoré,20,France,Centre-Forward,€50k
Squad Toulouse FC B,-,Alexis Ntamack,19,France,Striker,-
Squad Toulouse FC B,-,Warren Ngako,19,France,Striker,-
Squad Toulouse FC B,-,Mamadou Kébé,20,France,Striker,-
Squad Toulouse FC B,-,Giacomo Perez,20,France,Striker,-
Squad FC Chamalières,16,Dorian Chiotti,25,Mauritius,Goalkeeper,-
Squad FC Chamalières,30,Quentin Odin,23,France,Goalkeeper,-
Squad FC Chamalières,5,Luca Géry,26,France,Centre-Back,-
Squad FC Chamalières,20,Aly Naïte,24,Guinea,Centre-Back,-
Squad FC Chamalières,24,Paul Schacherer,22,France,Centre-Back,-
Squad FC Chamalières,3,Mathieu Mrdenovic,27,France,Left-Back,-
Squad FC Chamalières,27,Germain Kapela,21,France,Left-Back,-
Squad FC Chamalières,2,Jocelyn Guehennec,28,France,Right-Back,-
Squad FC Chamalières,14,Kévin Bouvier,30,France,Right-Back,-
Squad FC Chamalières,21,Julien Barras,26,France,Right-Back,-
Squad FC Chamalières,-,Lakhdar Belal,23,France,Midfielder,-
Squad FC Chamalières,8,Anthony Rance,27,France,Defensive Midfield,-
Squad FC Chamalières,15,Antoine Couderc,29,France,Defensive Midfield,-
Squad FC Chamalières,22,Yoan Dignan,23,France,Defensive Midfield,-
Squad FC Chamalières,25,Mathis Dodin,24,France,Defensive Midfield,-
Squad FC Chamalières,12,Fred Gnalega,22,Cote d'Ivoire,Central Midfield,€100k
Squad FC Chamalières,-,Sofien Benbachir,29,France,Central Midfield,-
Squad FC Chamalières,7,Matthieu Tressy,28,France,Central Midfield,-
Squad FC Chamalières,10,Zakaria Grich,27,France,Left Midfield,-
Squad FC Chamalières,13,Joseph Séry,23,France,Centre-Forward,-
Squad FC Chamalières,11,Bakeba-Lamine Dibane,28,France,Centre-Forward,-
Squad FC Chamalières,28,Michael Nsilu Kuyenga,22,France,Centre-Forward,-
Squad Hyères 83 FC,1,Florian Andreani,27,France,Goalkeeper,-
Squad Hyères 83 FC,40,Djemoui Malek,20,Algeria,Goalkeeper,-
Squad Hyères 83 FC,4,Bilel Agueni,29,France,Centre-Back,-
Squad Hyères 83 FC,17,Aboubacar Magnora,27,Guinea,Centre-Back,-
Squad Hyères 83 FC,19,Mohamed Sahnoune,33,France,Centre-Back,-
Squad Hyères 83 FC,27,Grégoire Pineau,24,France,Centre-Back,-
Squad Hyères 83 FC,3,Thierry N'Joh-Eboa,30,France,Left-Back,-
Squad Hyères 83 FC,20,Jérémy Cordoval,34,Guadeloupe,Right-Back,-
Squad Hyères 83 FC,23,Youssef Gazzaoui,27,France,Right-Back,-
Squad Hyères 83 FC,6,Mattéo Brossel,22,France,Midfielder,-
Squad Hyères 83 FC,25,Almike Moussa N'Diaye,27,Mauritania,Central Midfield,€100k
Squad Hyères 83 FC,26,Eric Mathieu,29,France,Central Midfield,-
Squad Hyères 83 FC,18,Adama Gueye,26,Senegal,Attacking Midfield,-
Squad Hyères 83 FC,-,Mohamed Mara,27,Guinea,Left Winger,-
Squad Hyères 83 FC,8,Yassine Zerfaoui,28,France,Left Winger,-
Squad Hyères 83 FC,22,Sander Benbachir,26,France,Left Winger,-
Squad Hyères 83 FC,10,Amine El Farissi,25,France,Right Winger,-
Squad Hyères 83 FC,5,Tiago,30,Brazil,Centre-Forward,-
Squad Hyères 83 FC,7,Abdelkrim Khaled,24,France,Striker,-
Squad Hyères 83 FC,11,Alexis Ebrard,27,France,Centre-Forward,-
Squad Aubagne FC,16,Aubin Long,27,France,Goalkeeper,-
Squad Aubagne FC,1,Matthias Nouichi,20,France,Goalkeeper,-
Squad Aubagne FC,30,Jordan Gil,27,France,Goalkeeper,-
Squad Aubagne FC,-,Yassine Dahmani,19,Algeria,Centre-Back,-
Squad Aubagne FC,20,Mohamed Nehari,31,France,Centre-Back,-
Squad Aubagne FC,27,Nomena Andriantiana,24,Madagascar,Centre-Back,-
Squad Aubagne FC,3,Fady Khatir,27,France,Left-Back,-
Squad Aubagne FC,2,Thomas Carbonero,22,France,Right-Back,-
Squad Aubagne FC,23,Esteban Mouton,20,France,Right-Back,-
Squad Aubagne FC,12,Abdoul Kaboré,30,Burkina Faso,Defensive Midfield,-
Squad Aubagne FC,8,Taoufik El Faqyh,29,France,Defensive Midfield,-
Squad Aubagne FC,17,Kyan Sadani,20,France,Midfielder,-
Squad Aubagne FC,22,Ryan Sylva,21,France,Midfielder,-
Squad Aubagne FC,26,Baptiste Rivière,24,France,Midfielder,-
Squad Aubagne FC,4,Cyril Khetir,23,Algeria,Central Midfield,-
Squad Aubagne FC,19,Yamin Amiri,34,France,Right Midfield,-
Squad Aubagne FC,-,Slimane Alaoui,19,France,Attacking Midfield,-
Squad Aubagne FC,21,Christophe Gomis,31,France,Left Winger,-
Squad Aubagne FC,13,Thibault Vialla,28,France,Right Winger,-
Squad Aubagne FC,15,Lamine Djaballah,41,France,Right Winger,-
Squad Aubagne FC,9,Cédric Odzoumo,28,France,Centre-Forward,-
Squad Aubagne FC,6,Adem Tafni,19,France,Striker,-
Squad Aubagne FC,11,Bilel Tafni,19,France,Striker,-
Squad Aubagne FC,24,Raphaël Pioton,28,France,Centre-Forward,-
Squad AS Cannes,-,Alexandre Marfaing,28,France,Goalkeeper,-
Squad AS Cannes,1,Lucas Mocio,29,France,Goalkeeper,-
Squad AS Cannes,21,Karl de Souza,26,France,Defender,-
Squad AS Cannes,5,Jonas Smith,24,France,Centre-Back,-
Squad AS Cannes,25,Quentin Moutiapoullé,31,France,Centre-Back,-
Squad AS Cannes,27,Maxime Aguad,27,France,Centre-Back,-
Squad AS Cannes,28,Wilcem Alouache,29,France,Centre-Back,-
Squad AS Cannes,12,Mathias Fischer,25,France,Left-Back,-
Squad AS Cannes,3,Nicolas Coulanghon,26,France,Left-Back,-
Squad AS Cannes,20,Lorenzo Vinci,28,France,Right-Back,-
Squad AS Cannes,8,Théo Trinker,22,France,Defensive Midfield,-
Squad AS Cannes,18,Cantyn Chastang,26,France,Defensive Midfield,-
Squad AS Cannes,14,Florian Baranik,22,France,Central Midfield,-
Squad AS Cannes,29,Naël Jaby,22,France,Central Midfield,-
Squad AS Cannes,15,Sofiane Bourouis Belle,23,France,Left Winger,-
Squad AS Cannes,6,Cédric Gonçalves,30,France,Right Winger,-
Squad AS Cannes,22,Julien Domingues,28,France,Right Winger,-
Squad AS Cannes,9,Lenny Leonil,26,France,Centre-Forward,-
Squad AS Cannes,11,Souleiman Djabour,35,France,Centre-Forward,-
Squad AS Cannes,10,Stanislas Kielt,22,France,Striker,-
Squad Fréjus-Saint-Raphaël FC,1,Théo Vermot,27,France,Goalkeeper,-
Squad Fréjus-Saint-Raphaël FC,-,Noah Djebali,18,France,Goalkeeper,-
Squad Fréjus-Saint-Raphaël FC,16,Vicenzo Bezzina,25,France,Goalkeeper,-
Squad Fréjus-Saint-Raphaël FC,22,Ilyasse Maamar Ben Hadjar,27,France,Defender,-
Squad Fréjus-Saint-Raphaël FC,17,Diadié Diarra,31,Mauritania,Centre-Back,-
Squad Fréjus-Saint-Raphaël FC,20,Julien Mouillon,27,France,Centre-Back,-
Squad Fréjus-Saint-Raphaël FC,3,Malivaï Daninthe,27,Guadeloupe,Left-Back,-
Squad Fréjus-Saint-Raphaël FC,25,Pie-Luxton Bekili,23,Belgium,Left-Back,-
Squad Fréjus-Saint-Raphaël FC,14,Ali Kalla,25,France,Right-Back,-
Squad Fréjus-Saint-Raphaël FC,26,Raphaël Delvigne,32,France,Right-Back,-
Squad Fréjus-Saint-Raphaël FC,8,Mohamed Fadhloun,30,France,Defensive Midfield,-
Squad Fréjus-Saint-Raphaël FC,-,Georges Garnero,26,France,Midfielder,-
Squad Fréjus-Saint-Raphaël FC,13,Juvrel Loumingou,29,France,Defensive Midfield,-
Squad Fréjus-Saint-Raphaël FC,27,Ryan Boudersa,23,Algeria,Midfielder,-
Squad Fréjus-Saint-Raphaël FC,11,Guillaume Khous,31,France,Central Midfield,-
Squad Fréjus-Saint-Raphaël FC,6,Mahamadou Konté,30,France,Central Midfield,-
Squad Fréjus-Saint-Raphaël FC,7,Mohamed Ouchmid,31,France,Attacking Midfield,-
Squad Fréjus-Saint-Raphaël FC,9,Noah Bongo,25,Gabon,Centre-Forward,-
Squad Fréjus-Saint-Raphaël FC,10,Akim Orinel,37,France,Centre-Forward,-
Squad Fréjus-Saint-Raphaël FC,18,Ottman Dadoune,29,France,Centre-Forward,-
Squad Fréjus-Saint-Raphaël FC,29,Davel Mayela,28,Congo,Centre-Forward,-
Squad Fréjus-Saint-Raphaël FC,19,Jules Varvat,23,France,Centre-Forward,-
Squad FC Bourgoin-Jallieu,1,Ronan Jay,22,France,Goalkeeper,-
Squad FC Bourgoin-Jallieu,30,Henrique Tavares,21,Portugal,Goalkeeper,-
Squad FC Bourgoin-Jallieu,-,Lionel Zouma,30,Central African Republic,Centre-Back,-
Squad FC Bourgoin-Jallieu,4,Alexandre Roselli,27,France,Centre-Back,-
Squad FC Bourgoin-Jallieu,5,Nicolas Seguin,34,France,Centre-Back,-
Squad FC Bourgoin-Jallieu,2,Ibrahim Sori Diallo,33,France,Centre-Back,-
Squad FC Bourgoin-Jallieu,19,Mohamed Diaw,23,France,Centre-Back,-
Squad FC Bourgoin-Jallieu,21,Joris Mendy,26,France,Right-Back,-
Squad FC Bourgoin-Jallieu,15,Jimmy Nirlo,35,France,Defensive Midfield,-
Squad FC Bourgoin-Jallieu,20,Fallou Niang,28,Senegal,Defensive Midfield,-
Squad FC Bourgoin-Jallieu,3,Alexis Matias,29,France,Midfielder,-
Squad FC Bourgoin-Jallieu,6,Antony Sejallon,34,France,Midfielder,-
Squad FC Bourgoin-Jallieu,8,Yanis Mecheri,31,France,Midfielder,-
Squad FC Bourgoin-Jallieu,28,Billel Moumen,27,France,Defensive Midfield,-
Squad FC Bourgoin-Jallieu,7,Sofiane Atik,37,France,Right Midfield,-
Squad FC Bourgoin-Jallieu,-,Tony Robert,20,Madagascar,Left Midfield,-
Squad FC Bourgoin-Jallieu,10,Florian Michel,32,France,Attacking Midfield,-
Squad FC Bourgoin-Jallieu,18,Zakarie Labidi,29,France,Attacking Midfield,-
Squad FC Bourgoin-Jallieu,22,Mohamed Sakkouh,25,France,Left Winger,-
Squad FC Bourgoin-Jallieu,13,Giovani Versini,20,France,Right Winger,-
Squad FC Bourgoin-Jallieu,-,Sami Ben Amar,26,Morocco,Centre-Forward,-
Squad FC Bourgoin-Jallieu,9,Celal Bozkurt,26,France,Centre-Forward,-
Squad FC Bourgoin-Jallieu,17,Jean-Charles Marna,28,France,Striker,-
Squad FC Bourgoin-Jallieu,25,Mehdi Moujetzky,20,France,Striker,-
Squad Jura Sud Foot,30,Jérôme Idir,31,France,Goalkeeper,-
Squad Jura Sud Foot,1,Kélian Gauthier,20,France,Goalkeeper,-
Squad Jura Sud Foot,16,Axel Jorjet,21,France,Goalkeeper,-
Squad Jura Sud Foot,4,Djegui Koita,24,Mali,Centre-Back,-
Squad Jura Sud Foot,3,Mara Wagué,27,France,Centre-Back,-
Squad Jura Sud Foot,5,Adam Dihad,21,France,Centre-Back,-
Squad Jura Sud Foot,22,El Oihab Abdou,25,Comoros,Centre-Back,-
Squad Jura Sud Foot,29,Banfa Fofana,23,France,Left-Back,-
Squad Jura Sud Foot,6,Abdoulaye Baradji,25,Mali,Defensive Midfield,-
Squad Jura Sud Foot,8,Emmanuel Kasong Yav,23,France,Midfielder,-
Squad Jura Sud Foot,14,Alexandre Cappellari,27,France,Defensive Midfield,-
Squad Jura Sud Foot,19,Damien Andrey,26,France,Midfielder,-
Squad Jura Sud Foot,25,Raouf Mroivili,25,France,Central Midfield,-
Squad Jura Sud Foot,28,Fulgency Kimbembé,25,Congo,Central Midfield,-
Squad Jura Sud Foot,7,Jordan Debal,32,France,Central Midfield,-
Squad Jura Sud Foot,24,Sanounou Sidibé,27,France,Left Midfield,-
Squad Jura Sud Foot,10,Amir Arli,21,Türkiye,Attacking Midfield,-
Squad Jura Sud Foot,11,Housseine Zakouani,25,Comoros,Right Winger,-
Squad Jura Sud Foot,9,Mohamed Guilavogui,27,Mali,Centre-Forward,-
Squad Jura Sud Foot,18,Marvin Adélaïde,27,France,Striker,-
Squad Jura Sud Foot,20,Bafodé Daramy,25,France,Striker,-
Squad Jura Sud Foot,21,Yassine Assakour,26,France,Striker,-
Squad Le Puy Foot 43 Auvergne,16,Yanis Maronne,21,France,Goalkeeper,-
Squad Le Puy Foot 43 Auvergne,30,Matis Carvalho,24,Portugal,Goalkeeper,-
Squad Le Puy Foot 43 Auvergne,5,Anthony Civet,27,France,Centre-Back,-
Squad Le Puy Foot 43 Auvergne,23,Jésah Ayessa,24,France,Centre-Back,-
Squad Le Puy Foot 43 Auvergne,13,Bourama Diarra,24,Mali,Left-Back,-
Squad Le Puy Foot 43 Auvergne,15,Mehdi Beneddine,28,Algeria,Left-Back,-
Squad Le Puy Foot 43 Auvergne,6,Karim Mohamed,23,Comoros,Right-Back,-
Squad Le Puy Foot 43 Auvergne,24,Sadia Diakhabi,22,France,Right-Back,-
Squad Le Puy Foot 43 Auvergne,22,Renald Xhemo,27,Albania,Defensive Midfield,-
Squad Le Puy Foot 43 Auvergne,8,Salim Akkal,24,France,Central Midfield,-
Squad Le Puy Foot 43 Auvergne,2,Mathis Royet,25,France,Central Midfield,-
Squad Le Puy Foot 43 Auvergne,11,Tommy Iva,23,France,Right Midfield,-
Squad Le Puy Foot 43 Auvergne,10,Jules Meyer,23,France,Attacking Midfield,-
Squad Le Puy Foot 43 Auvergne,25,Virgile Piechocki,27,France,Attacking Midfield,-
Squad Le Puy Foot 43 Auvergne,19,Nicolas Pays,20,France,Attacking Midfield,-
Squad Le Puy Foot 43 Auvergne,7,Issiaka Karamoko,22,France,Left Winger,-
Squad Le Puy Foot 43 Auvergne,18,Bryan Adinany,24,Comoros,Centre-Forward,-
Squad Le Puy Foot 43 Auvergne,20,Maxence Fournel,23,France,Centre-Forward,-
Squad Le Puy Foot 43 Auvergne,14,Jordan Alexandre,24,France,Centre-Forward,-
Squad Le Puy Foot 43 Auvergne,17,Keeliane Leite,25,France,Striker,-
Squad Olympique Alès,1,Éric Moreau,24,France,Goalkeeper,-
Squad Olympique Alès,16,Louis Laurent,21,France,Goalkeeper,-
Squad Olympique Alès,-,Rayanne Khemais,26,Tunisia,Centre-Back,-
Squad Olympique Alès,24,Pierrick Cros,32,France,Centre-Back,-
Squad Olympique Alès,23,Sofiane Jdaini,25,France,Left-Back,-
Squad Olympique Alès,12,Tom Duponchelle,28,France,Right-Back,-
Squad Olympique Alès,14,Jeffrey Assoumin,31,France,Right-Back,-
Squad Olympique Alès,26,Antar Yalaoui,24,France,Right-Back,-
Squad Olympique Alès,28,Ryad Nadifi,27,France,Right-Back,-
Squad Olympique Alès,5,Diaguely Dabo,31,France,Defensive Midfield,-
Squad Olympique Alès,25,Daysam Ben Nasr,26,Tunisia,Defensive Midfield,-
Squad Olympique Alès,3,Yann Djabou,32,France,Defensive Midfield,-
Squad Olympique Alès,6,Théo Peyrard,27,France,Midfielder,-
Squad Olympique Alès,15,Jérémy Iafrate,24,France,Midfielder,-
Squad Olympique Alès,22,Tom Husson,24,France,Defensive Midfield,-
Squad Olympique Alès,-,Nordine Benaries,34,France,Central Midfield,-
Squad Olympique Alès,10,Jérémy Balmy,29,France,Attacking Midfield,-
Squad Olympique Alès,11,Yassine Kich,22,France,Attacking Midfield,-
Squad Olympique Alès,21,Wilfried Baana Jaba,31,Cameroon,Left Winger,-
Squad Olympique Alès,17,N'Famara Diaby,23,Guinea,Left Winger,-
Squad Olympique Alès,-,Joris Correa,30,France,Centre-Forward,-
Squad Olympique Alès,7,Franck Betra,27,France,Centre-Forward,-
Squad Olympique Alès,8,Lucas Franco,32,France,Striker,-
Squad Olympique Alès,9,Arnold Abelinti,32,French Guiana,Centre-Forward,-
Squad Olympique Alès,19,Brahim Mahamat,28,Chad,Centre-Forward,-
Squad RC Pays de Grasse,-,Florian Verplanck,32,France,Goalkeeper,-
Squad RC Pays de Grasse,1,Amaury Roperti,28,France,Goalkeeper,-
Squad RC Pays de Grasse,16,Jérémy Barseni,24,France,Goalkeeper,-
Squad RC Pays de Grasse,22,Kévin Renaut,32,France,Centre-Back,-
Squad RC Pays de Grasse,2,Maxime Corain,27,France,Centre-Back,-
Squad RC Pays de Grasse,5,Nohim Chibani,20,France,Centre-Back,-
Squad RC Pays de Grasse,24,Victor Abt,30,France,Centre-Back,-
Squad RC Pays de Grasse,33,Ehsan Kari,21,France,Centre-Back,-
Squad RC Pays de Grasse,3,Kévin Châtelain,30,France,Left-Back,-
Squad RC Pays de Grasse,12,Ahmed Hassine,20,France,Left-Back,-
Squad RC Pays de Grasse,21,Kémil Abdallah,22,France,Left-Back,-
Squad RC Pays de Grasse,15,Paul Grandemange,26,France,Right-Back,-
Squad RC Pays de Grasse,26,Emric Goumot,20,France,Right-Back,-
Squad RC Pays de Grasse,17,Nicolas Medjian,35,France,Defensive Midfield,-
Squad RC Pays de Grasse,-,Soudeysse Kari,22,France,Central Midfield,-
Squad RC Pays de Grasse,6,Herman Ako,30,France,Central Midfield,-
Squad RC Pays de Grasse,18,Brandon Ndezi,24,France,Central Midfield,-
Squad RC Pays de Grasse,27,Medhi Kadi,29,France,Attacking Midfield,-
Squad RC Pays de Grasse,10,Yacine Atarsia,22,France,Attacking Midfield,-
Squad RC Pays de Grasse,23,Daniel Semedo,20,Portugal,Attacking Midfield,-
Squad RC Pays de Grasse,14,Bryan Bofunda,27,France,Left Winger,-
Squad RC Pays de Grasse,7,Paulin Puel,26,France,Centre-Forward,-
Squad RC Pays de Grasse,9,Isaac Karamoko,21,France,Centre-Forward,-
Squad RC Pays de Grasse,-,Stevo Chillemi,19,France,Centre-Forward,-
Squad RC Pays de Grasse,-,Sandro Pagès,19,France,Centre-Forward,-
Squad RC Pays de Grasse,11,Loutfi Daoudou,26,Comoros,Centre-Forward,-
Squad RC Pays de Grasse,20,Tony Badalassi,21,France,Centre-Forward,-
Squad RC Pays de Grasse,28,Sonel Gibon,18,France,Centre-Forward,-
Squad RC Pays de Grasse,29,Evan Biondo,21,France,Centre-Forward,-
Squad Sporting Club de Toulon,30,Yoan Cardinale,30,France,Goalkeeper,-
Squad Sporting Club de Toulon,1,Simon Ternynck,25,France,Goalkeeper,-
Squad Sporting Club de Toulon,4,Anthony Ouasfane,34,Algeria,Centre-Back,-
Squad Sporting Club de Toulon,20,Moussa Kouyaté,29,France,Centre-Back,-
Squad Sporting Club de Toulon,3,Vinicius Gomes,25,Brazil,Centre-Back,-
Squad Sporting Club de Toulon,19,Merhez Belkhechine,23,France,Centre-Back,-
Squad Sporting Club de Toulon,12,Imran Romdhani,24,France,Left-Back,-
Squad Sporting Club de Toulon,13,Maxime Allione,24,France,Left-Back,-
Squad Sporting Club de Toulon,5,Oumar Diop,29,France,Right-Back,-
Squad Sporting Club de Toulon,22,Ayoub Khadraoui,23,France,Midfielder,-
Squad Sporting Club de Toulon,6,Richie Dilemfu,30,France,Central Midfield,-
Squad Sporting Club de Toulon,8,Julio Pape Bayo,36,Senegal,Central Midfield,-
Squad Sporting Club de Toulon,7,Kenny Moulet,32,France,Right Midfield,-
Squad Sporting Club de Toulon,23,Najib Gandi,29,France,Attacking Midfield,-
Squad Sporting Club de Toulon,27,Hakim El Mokeddem,25,France,Attacking Midfield,-
Squad Sporting Club de Toulon,11,Erwan Moutault,24,France,Left Winger,-
Squad Sporting Club de Toulon,9,Sadio Amadou Diallo,22,Guinea,Centre-Forward,-
Squad Sporting Club de Toulon,10,Farah Gomis,31,Senegal,Centre-Forward,-
Squad Sporting Club de Toulon,14,Bertrand Fourrier,26,France,Centre-Forward,-
Squad Sporting Club de Toulon,15,Raphaël Mourdi,25,France,Centre-Forward,-
Squad Sporting Club de Toulon,21,Keba Sylla,25,France,Centre-Forward,-
Squad Sporting Club de Toulon,28,Abdoulaye Diallo,32,Senegal,Centre-Forward,-
Squad Andrézieux-Bouthéon FC,30,Anthony Maisonnial,26,France,Goalkeeper,-
Squad Andrézieux-Bouthéon FC,16,Japhet Mutombo,21,France,Goalkeeper,-
Squad Andrézieux-Bouthéon FC,40,Nicolas Garcia,24,France,Goalkeeper,-
Squad Andrézieux-Bouthéon FC,-,Adel Kadi,20,France,Defender,-
Squad Andrézieux-Bouthéon FC,5,Maxence Chapuis,29,France,Centre-Back,-
Squad Andrézieux-Bouthéon FC,6,Bryan Ngwabije,25,Rwanda,Centre-Back,-
Squad Andrézieux-Bouthéon FC,17,Yannis Kari,23,Comoros,Centre-Back,-
Squad Andrézieux-Bouthéon FC,19,Maël Yazid,23,France,Centre-Back,-
Squad Andrézieux-Bouthéon FC,25,Clément Cabaton,27,France,Centre-Back,-
Squad Andrézieux-Bouthéon FC,26,Pierre Nouvel,26,France,Left-Back,-
Squad Andrézieux-Bouthéon FC,2,Dylan Brunetton,23,France,Right-Back,-
Squad Andrézieux-Bouthéon FC,17,Anthony Vacheron,26,France,Right-Back,-
Squad Andrézieux-Bouthéon FC,-,Bilal Benosmane,23,France,Midfielder,-
Squad Andrézieux-Bouthéon FC,-,Baptiste Gabard,24,France,Central Midfield,-
Squad Andrézieux-Bouthéon FC,21,Joris Cottin,28,France,Central Midfield,-
Squad Andrézieux-Bouthéon FC,-,Jalil Moustaid,22,France,Attacking Midfield,-
Squad Andrézieux-Bouthéon FC,10,Yannis Gharbi,31,Tunisia,Attacking Midfield,-
Squad Andrézieux-Bouthéon FC,-,Idriss Saadi,32,Algeria,Centre-Forward,-
Squad Andrézieux-Bouthéon FC,-,Victor Glaentzlin,25,France,Centre-Forward,-
Squad Andrézieux-Bouthéon FC,-,Martins Toutou,28,France,Centre-Forward,-
Squad Andrézieux-Bouthéon FC,-,Moussa Diaby,21,France,Centre-Forward,-
Squad Andrézieux-Bouthéon FC,-,Habib Koné,24,France,Centre-Forward,-
