team name,num,name,age,nationality,position,market value
Squad SD Amorebieta,1,Unai Marino,24,Spain,Goalkeeper,€100k
Squad SD Amorebieta,28,Félix Garreta,19,Spain,Centre-Back,€700k
Squad SD Amorebieta,3,Xabi Etxeita,36,Spain,Centre-Back,€300k
Squad SD Amorebieta,5,Unai Bustinza,32,Spain,Centre-Back,€300k
Squad SD Amorebieta,24,Josep Gayá,23,Spain,Centre-Back,€300k
Squad SD Amorebieta,11,Iker Seguín,34,Spain,Left-Back,€200k
Squad SD Amorebieta,16,Daniel Lasure,30,Spain,Left-Back,€200k
Squad SD Amorebieta,15,Álvaro Núñez,23,Spain,Right-Back,€500k
Squad SD Amorebieta,2,Jorge Mier,25,Spain,Right-Back,€300k
Squad SD Amorebieta,8,Erik Morán,32,Spain,Defensive Midfield,€400k
Squad SD Amorebieta,21,Àlex Carbonell,26,Spain,Central Midfield,€600k
Squad SD Amorebieta,10,Ryan Edwards,30,Australia,Central Midfield,€500k
Squad SD Amorebieta,20,Kwasi Sibo,25,Ghana,Central Midfield,€400k
Squad SD Amorebieta,6,Jorge Yriarte,24,Venezuela,Central Midfield,€300k
Squad SD Amorebieta,14,Javi Eraso,34,Spain,Central Midfield,€300k
Squad SD Amorebieta,22,Jon Morcillo,25,Spain,Left Winger,€1.00m
Squad SD Amorebieta,29,Ángel Troncho,21,Spain,Left Winger,€200k
Squad SD Amorebieta,7,Josué Dorrio,30,Spain,Right Winger,€800k
Squad SD Amorebieta,17,Rayco Rodríguez,27,Spain,Right Winger,€300k
Squad SD Amorebieta,19,Jürgen Locadia,30,Curacao,Centre-Forward,€1.20m
Squad SD Amorebieta,9,Eneko Jauregi,27,Spain,Centre-Forward,€500k
Squad SD Amorebieta,23,Iker Unzueta,25,Spain,Centre-Forward,€300k
Squad FC Barcelona Atlètic,1,Ander Astralaga,20,Spain,Goalkeeper,€500k
Squad FC Barcelona Atlètic,13,Marc Vidal,24,Spain,Goalkeeper,€300k
Squad FC Barcelona Atlètic,24,Diego Kochen,18,United States,Goalkeeper,€100k
Squad FC Barcelona Atlètic,15,Mikayil Faye,19,Senegal,Centre-Back,€5.00m
Squad FC Barcelona Atlètic,4,Mamadou Mbacke,21,Senegal,Centre-Back,€2.00m
Squad FC Barcelona Atlètic,23,Pelayo Fernández,20,Spain,Centre-Back,€150k
Squad FC Barcelona Atlètic,5,Sergi Domínguez,19,Spain,Centre-Back,€100k
Squad FC Barcelona Atlètic,3,Gerard Martín,22,Spain,Left-Back,€400k
Squad FC Barcelona Atlètic,16,Edu Sánchez,18,Spain,Left-Back,€150k
Squad FC Barcelona Atlètic,32,Héctor Fort,17,Spain,Right-Back,€7.50m
Squad FC Barcelona Atlètic,2,Trilli,20,Spain,Right-Back,€300k
Squad FC Barcelona Atlètic,38,Joan Anaya,19,Spain,Right-Back,€100k
Squad FC Barcelona Atlètic,6,Marc Casadó,20,Spain,Defensive Midfield,€1.50m
Squad FC Barcelona Atlètic,27,Marc Bernal,16,Spain,Defensive Midfield,€1.00m
Squad FC Barcelona Atlètic,26,Pau Prim,18,Spain,Defensive Midfield,€500k
Squad FC Barcelona Atlètic,20,Unai Hernández,19,Spain,Central Midfield,€600k
Squad FC Barcelona Atlètic,10,Aleix Garrido,20,Spain,Central Midfield,€500k
Squad FC Barcelona Atlètic,8,Moha Moukhliss,24,Spain,Central Midfield,€300k
Squad FC Barcelona Atlètic,-,Biel Vicens,19,Spain,Central Midfield,€100k
Squad FC Barcelona Atlètic,21,Noah Darvich,17,Germany,Attacking Midfield,€2.50m
Squad FC Barcelona Atlètic,28,Cristo Muñoz,19,Spain,Attacking Midfield,-
Squad FC Barcelona Atlètic,14,Jaume Cuéllar,22,Bolivia,Left Winger,€400k
Squad FC Barcelona Atlètic,7,Ángel Alarcón,19,Spain,Left Winger,€300k
Squad FC Barcelona Atlètic,30,Dani Rodríguez,18,Spain,Left Winger,€100k
Squad FC Barcelona Atlètic,22,Naim García,21,Spain,Right Winger,€500k
Squad FC Barcelona Atlètic,18,Pocho Román,20,Italy,Right Winger,€400k
Squad FC Barcelona Atlètic,12,Iker Goujón,24,Spain,Right Winger,€100k
Squad FC Barcelona Atlètic,29,Marc Guiu,18,Spain,Centre-Forward,€7.50m
Squad FC Barcelona Atlètic,19,Pau Víctor,22,Spain,Centre-Forward,€800k
Squad FC Barcelona Atlètic,9,Diego Percan,22,Spain,Centre-Forward,€300k
Squad Real Sociedad B,1,Gaizka Ayesa,23,Spain,Goalkeeper,€300k
Squad Real Sociedad B,25,Aitor Fraga,21,Spain,Goalkeeper,€150k
Squad Real Sociedad B,30,Lander Olasagasti,20,Spain,Goalkeeper,€100k
Squad Real Sociedad B,17,Jon Martín,17,Spain,Centre-Back,€2.00m
Squad Real Sociedad B,5,Yago Cantero,24,Spain,Centre-Back,€300k
Squad Real Sociedad B,4,Peru Rodríguez,22,Spain,Centre-Back,€250k
Squad Real Sociedad B,29,Luken Beitia,19,Spain,Centre-Back,€100k
Squad Real Sociedad B,14,Ibra Cámara,21,Spain,Centre-Back,€50k
Squad Real Sociedad B,15,Eneko Astigarraga,20,Spain,Centre-Back,€50k
Squad Real Sociedad B,3,Ander Zoilo,24,Spain,Left-Back,€150k
Squad Real Sociedad B,23,Unax Agote,21,Spain,Left-Back,€100k
Squad Real Sociedad B,2,Jon Aramburu,21,Venezuela,Right-Back,€2.00m
Squad Real Sociedad B,22,Iñaki Rupérez,21,Spain,Right-Back,€100k
Squad Real Sociedad B,6,Jon Gorrotxategi,22,Spain,Defensive Midfield,€400k
Squad Real Sociedad B,16,Alex Lebarbier,19,France,Central Midfield,€50k
Squad Real Sociedad B,20,Mikel Rodriguez,22,Spain,Central Midfield,€50k
Squad Real Sociedad B,8,Pablo Marín,20,Spain,Attacking Midfield,€1.50m
Squad Real Sociedad B,11,Jon Magunazelaia,22,Spain,Attacking Midfield,€1.00m
Squad Real Sociedad B,31,Arkaitz Mariezkurrena,19,Spain,Left Winger,€200k
Squad Real Sociedad B,18,Eder García,20,Spain,Left Winger,€100k
Squad Real Sociedad B,21,Jon Balda,21,Spain,Left Winger,€100k
Squad Real Sociedad B,7,Alberto Dadie,21,Spain,Right Winger,€250k
Squad Real Sociedad B,27,Job Ochieng,21,Kenya,Right Winger,€50k
Squad Real Sociedad B,10,Mikel Goti,21,Spain,Second Striker,€200k
Squad Real Sociedad B,9,Bryan Fiabema,21,Norway,Centre-Forward,€300k
Squad Real Sociedad B,19,Ekain Azkune,23,Spain,Centre-Forward,€200k
Squad Real Sociedad B,12,Andoni Arzak,21,Spain,Centre-Forward,€50k
Squad Real Sociedad B,28,Ekain Orobengoa,19,Spain,Centre-Forward,€50k
Squad Deportivo de La Coruña,13,Germán Parreño,31,Spain,Goalkeeper,€300k
Squad Deportivo de La Coruña,1,Eric Puerto,21,Spain,Goalkeeper,€200k
Squad Deportivo de La Coruña,24,Alberto Sánchez,23,Spain,Goalkeeper,€100k
Squad Deportivo de La Coruña,15,Pablo Vázquez,29,Spain,Centre-Back,€500k
Squad Deportivo de La Coruña,4,Pablo Martínez,35,France,Centre-Back,€250k
Squad Deportivo de La Coruña,19,Jaime Sánchez,29,Spain,Centre-Back,€250k
Squad Deportivo de La Coruña,5,Dani Barcia,21,Spain,Centre-Back,€150k
Squad Deportivo de La Coruña,18,Mikel Balenziaga,36,Spain,Left-Back,€200k
Squad Deportivo de La Coruña,2,Iano Simão,25,Guinea-Bissau,Left-Back,€150k
Squad Deportivo de La Coruña,22,Paris Adot,34,Spain,Right-Back,€300k
Squad Deportivo de La Coruña,23,Ximo Navarro,34,Spain,Right-Back,€300k
Squad Deportivo de La Coruña,8,Diego Villares,27,Spain,Central Midfield,€500k
Squad Deportivo de La Coruña,20,José Ángel Jurado,31,Spain,Central Midfield,€300k
Squad Deportivo de La Coruña,35,Rubén López,19,Spain,Central Midfield,€200k
Squad Deportivo de La Coruña,6,Salva Sevilla,40,Spain,Central Midfield,€50k
Squad Deportivo de La Coruña,17,Hugo Rama,27,Spain,Attacking Midfield,€400k
Squad Deportivo de La Coruña,3,David Mella,18,Spain,Left Winger,€600k
Squad Deportivo de La Coruña,11,Davo,29,Spain,Left Winger,€500k
Squad Deportivo de La Coruña,10,Yeremay Hernández,21,Spain,Left Winger,€400k
Squad Deportivo de La Coruña,14,Berto Cayarga,27,Spain,Right Winger,€300k
Squad Deportivo de La Coruña,21,Pablo Valcarce,31,Spain,Right Winger,€300k
Squad Deportivo de La Coruña,16,Luis Quintero,19,Colombia,Right Winger,€200k
Squad Deportivo de La Coruña,7,Lucas Pérez,35,Spain,Centre-Forward,€800k
Squad Deportivo de La Coruña,9,Iván Barbero,25,Spain,Centre-Forward,€400k
Squad Deportivo de La Coruña,12,Raúl Alcaina,23,Spain,Centre-Forward,€200k
Squad Deportivo de La Coruña,29,Martín Ochoa,19,Spain,Centre-Forward,€200k
Squad SD Ponferradina,1,Andrés Prieto,30,Spain,Goalkeeper,€200k
Squad SD Ponferradina,13,Ángel Jiménez,21,Spain,Goalkeeper,€150k
Squad SD Ponferradina,25,Alejandro Palop,20,Spain,Goalkeeper,€50k
Squad SD Ponferradina,4,Kevin Sibille,25,Argentina,Centre-Back,€400k
Squad SD Ponferradina,15,Antonio Leal,25,Spain,Centre-Back,€250k
Squad SD Ponferradina,22,David Andújar,32,Spain,Centre-Back,€200k
Squad SD Ponferradina,19,Andoni López,28,Spain,Left-Back,€300k
Squad SD Ponferradina,20,Javi Lancho,22,Spain,Left-Back,€200k
Squad SD Ponferradina,3,Nil Jiménez,23,Spain,Left-Back,€150k
Squad SD Ponferradina,17,Thomas Carrique,25,France,Right-Back,€400k
Squad SD Ponferradina,2,Ale Díez,28,Spain,Right-Back,€300k
Squad SD Ponferradina,6,James Igbekeme,28,Nigeria,Central Midfield,€300k
Squad SD Ponferradina,8,Pol Llonch,31,Spain,Central Midfield,€300k
Squad SD Ponferradina,12,Pablo Clavería,28,Spain,Central Midfield,€250k
Squad SD Ponferradina,16,Markel Lozano,27,Spain,Central Midfield,€250k
Squad SD Ponferradina,23,Mangel Prendes,22,Spain,Central Midfield,€200k
Squad SD Ponferradina,21,Yeray Cabanzón,20,Spain,Attacking Midfield,€300k
Squad SD Ponferradina,11,Raúl Dacosta,22,Spain,Left Winger,€250k
Squad SD Ponferradina,14,Josep Cerdà,21,Spain,Left Winger,€100k
Squad SD Ponferradina,7,Ernesto Gómez,29,Spain,Right Winger,€300k
Squad SD Ponferradina,18,Brais Abelenda,28,Spain,Right Winger,€300k
Squad SD Ponferradina,9,Borja Valle,31,Spain,Centre-Forward,€500k
Squad SD Ponferradina,5,Samuele Longo,32,Italy,Centre-Forward,€300k
Squad SD Ponferradina,10,Yuri,41,Brazil,Centre-Forward,€100k
Squad CD Lugo,13,Gonçalo Tabuaço,23,Portugal,Goalkeeper,€400k
Squad CD Lugo,1,Lucas Díaz,27,Spain,Goalkeeper,€200k
Squad CD Lugo,4,Gorka Pérez,28,Spain,Centre-Back,€300k
Squad CD Lugo,14,César Morgado,31,Spain,Centre-Back,€300k
Squad CD Lugo,5,Bernardo Cruz,30,Spain,Centre-Back,€200k
Squad CD Lugo,6,Andrés Castrín,20,Spain,Centre-Back,€50k
Squad CD Lugo,3,Javi Vázquez,23,Spain,Left-Back,€200k
Squad CD Lugo,22,Alberto López,28,Spain,Left-Back,€150k
Squad CD Lugo,12,Johaneko Louis-Jean,19,France,Right-Back,€300k
Squad CD Lugo,2,Carlos Julio Martínez,30,Dominican Republic,Right-Back,€200k
Squad CD Lugo,18,Jozabed Sánchez,33,Spain,Central Midfield,€300k
Squad CD Lugo,17,Fran Mérida,34,Spain,Central Midfield,€250k
Squad CD Lugo,8,Sergio Aguza,31,Spain,Central Midfield,€200k
Squad CD Lugo,20,Thiago Ojeda,21,Argentina,Central Midfield,€200k
Squad CD Lugo,9,Nacho Quintana,23,Spain,Attacking Midfield,€250k
Squad CD Lugo,10,Antonio Aranda,23,Spain,Attacking Midfield,€200k
Squad CD Lugo,21,Mario da Costa,22,Spain,Left Winger,€150k
Squad CD Lugo,15,Víctor Narro,24,Spain,Right Winger,€300k
Squad CD Lugo,27,Jorge González,20,Spain,Right Winger,€50k
Squad CD Lugo,7,Willy Ledesma,35,Spain,Second Striker,€300k
Squad CD Lugo,11,Antoñín,24,Spain,Centre-Forward,€500k
Squad CD Lugo,19,Adrián Fuentes,27,Spain,Centre-Forward,€200k
Squad CD Lugo,23,Leandro Antonetti,21,Puerto Rico,Centre-Forward,€100k
Squad RC Celta Fortuna,1,Coke Carrillo,22,Spain,Goalkeeper,€200k
Squad RC Celta Fortuna,24,César Fernández,20,Spain,Goalkeeper,€200k
Squad RC Celta Fortuna,13,Ruly García,24,Spain,Goalkeeper,€100k
Squad RC Celta Fortuna,2,Yoel Lago,20,Spain,Centre-Back,€200k
Squad RC Celta Fortuna,4,Javi Domínguez,23,Spain,Centre-Back,€200k
Squad RC Celta Fortuna,5,Gael Alonso,21,Spain,Centre-Back,€150k
Squad RC Celta Fortuna,34,Pablo Meixús,20,Spain,Centre-Back,€50k
Squad RC Celta Fortuna,18,Joel López,22,Spain,Left-Back,€200k
Squad RC Celta Fortuna,3,Tincho,21,Spain,Left-Back,€150k
Squad RC Celta Fortuna,17,Javi Rueda,21,Spain,Right-Back,€250k
Squad RC Celta Fortuna,20,Javi Rodríguez,20,Spain,Right-Back,€250k
Squad RC Celta Fortuna,14,Miguel Román,21,Spain,Central Midfield,€350k
Squad RC Celta Fortuna,6,Damián Rodríguez,21,Spain,Central Midfield,€250k
Squad RC Celta Fortuna,12,Manu Fernández,22,Spain,Central Midfield,€200k
Squad RC Celta Fortuna,21,Víctor San Bartolomé,24,Spain,Central Midfield,€150k
Squad RC Celta Fortuna,29,David de la Iglesia,21,Spain,Central Midfield,€50k
Squad RC Celta Fortuna,10,Raúl Blanco,22,Spain,Attacking Midfield,€300k
Squad RC Celta Fortuna,8,Bruno Iglesias,20,Spain,Attacking Midfield,€200k
Squad RC Celta Fortuna,15,Fer López,19,Spain,Attacking Midfield,€200k
Squad RC Celta Fortuna,23,Hugo Álvarez,20,Spain,Left Winger,€400k
Squad RC Celta Fortuna,11,Alfon González,24,Spain,Left Winger,€300k
Squad RC Celta Fortuna,9,Pablo Durán,22,Spain,Centre-Forward,€300k
Squad RC Celta Fortuna,16,Dani González,22,Spain,Centre-Forward,€250k
Squad RC Celta Fortuna,19,Manu Garrido,23,Spain,Centre-Forward,€200k
Squad RC Celta Fortuna,25,Lucas Antañón,20,Spain,Centre-Forward,€50k
Squad Real Unión Club,1,Jon Irazusta,37,Spain,Goalkeeper,€100k
Squad Real Unión Club,13,Unai Agirre,26,Spain,Goalkeeper,€50k
Squad Real Unión Club,24,Charlie Pérez,21,Spain,Goalkeeper,€50k
Squad Real Unión Club,28,Josh Feeney,18,England,Centre-Back,€500k
Squad Real Unión Club,4,Antonio Montoro,26,Spain,Centre-Back,€250k
Squad Real Unión Club,15,Imanol Baz,23,Spain,Centre-Back,€250k
Squad Real Unión Club,5,Iván Pérez,31,Spain,Centre-Back,€200k
Squad Real Unión Club,3,Roger Riera,29,Spain,Centre-Back,€150k
Squad Real Unión Club,17,José Carlos Márquez,27,Spain,Left-Back,€250k
Squad Real Unión Club,22,Julio Martínez,22,Spain,Left-Back,€100k
Squad Real Unión Club,2,Marcos Luna,21,Spain,Right-Back,€200k
Squad Real Unión Club,19,Victor Eimil,25,Spain,Right-Back,€150k
Squad Real Unión Club,16,Ander Vidorreta,26,Spain,Central Midfield,€300k
Squad Real Unión Club,10,Quique Rivero,32,Spain,Central Midfield,€200k
Squad Real Unión Club,18,Carlos Beitia,24,Spain,Central Midfield,€150k
Squad Real Unión Club,6,Jagoba Beobide,37,Spain,Central Midfield,€50k
Squad Real Unión Club,20,Alberto Solís,26,Spain,Attacking Midfield,€350k
Squad Real Unión Club,23,Alex Cerdá,21,Spain,Attacking Midfield,€200k
Squad Real Unión Club,29,Tommi O'Reilly,20,England,Attacking Midfield,€200k
Squad Real Unión Club,11,Alain Oyarzun,30,Spain,Left Winger,€350k
Squad Real Unión Club,21,Asier Córdoba,24,Spain,Left Winger,€250k
Squad Real Unión Club,14,Iñigo Muñoz,27,Spain,Right Winger,€200k
Squad Real Unión Club,7,Antón Escobar,25,Spain,Centre-Forward,€300k
Squad Real Unión Club,12,Peru Ruiz,22,Spain,Centre-Forward,€200k
Squad Real Unión Club,9,Asier Benito,29,Spain,Centre-Forward,€150k
Squad Cultural Leonesa,1,Miguel Bañuz,30,Spain,Goalkeeper,€250k
Squad Cultural Leonesa,13,Alejandro Fernández,23,Spain,Goalkeeper,€100k
Squad Cultural Leonesa,15,Quique Fornos,27,Spain,Centre-Back,€250k
Squad Cultural Leonesa,20,Rodri Suárez,21,Spain,Centre-Back,€250k
Squad Cultural Leonesa,4,Aleix Coch,32,Spain,Centre-Back,€200k
Squad Cultural Leonesa,5,Alberto Guitián,33,Spain,Centre-Back,€200k
Squad Cultural Leonesa,3,Jaume Pol,29,Spain,Left-Back,€200k
Squad Cultural Leonesa,17,Álvaro Martínez,21,Spain,Left-Back,€100k
Squad Cultural Leonesa,2,Víctor García,29,Venezuela,Right-Back,€200k
Squad Cultural Leonesa,22,Joseba Muguruza,30,Spain,Right-Back,€200k
Squad Cultural Leonesa,6,Kevin Presa,29,Spain,Central Midfield,€250k
Squad Cultural Leonesa,8,Diego Barri,28,Spain,Central Midfield,€200k
Squad Cultural Leonesa,18,Martín Solar,24,Spain,Central Midfield,€200k
Squad Cultural Leonesa,12,Nico Toca,21,Spain,Central Midfield,€50k
Squad Cultural Leonesa,14,Bicho,28,Spain,Attacking Midfield,€250k
Squad Cultural Leonesa,10,Aarón Rey,25,Spain,Attacking Midfield,€200k
Squad Cultural Leonesa,23,Fabio Blanco,20,Spain,Left Winger,€300k
Squad Cultural Leonesa,-,Santi Samanes,28,Spain,Left Winger,€250k
Squad Cultural Leonesa,11,Luis Bilbao,21,Spain,Left Winger,€200k
Squad Cultural Leonesa,16,Berto,26,Spain,Left Winger,€200k
Squad Cultural Leonesa,7,Carlos Calderón,29,Spain,Right Winger,€250k
Squad Cultural Leonesa,9,Guillermo Fernández,30,Spain,Centre-Forward,€300k
Squad Cultural Leonesa,19,Dorian Hanza,22,Equatorial Guinea,Centre-Forward,€250k
Squad Cultural Leonesa,21,Rodrigo Escudero,30,Spain,Centre-Forward,€250k
Squad Gimnàstic de Tarragona,13,Alberto Varo,31,Spain,Goalkeeper,€200k
Squad Gimnàstic de Tarragona,1,Dani Parra,24,Spain,Goalkeeper,€100k
Squad Gimnàstic de Tarragona,3,Nacho González,29,Spain,Centre-Back,€300k
Squad Gimnàstic de Tarragona,4,Pol Domingo,24,Spain,Centre-Back,€300k
Squad Gimnàstic de Tarragona,5,Unai Dufur,25,Spain,Centre-Back,€250k
Squad Gimnàstic de Tarragona,2,Pablo Trigueros,31,Spain,Centre-Back,€200k
Squad Gimnàstic de Tarragona,12,Iker Recio,22,Spain,Centre-Back,€50k
Squad Gimnàstic de Tarragona,21,Joan Oriol,37,Spain,Left-Back,€100k
Squad Gimnàstic de Tarragona,20,Alexandru Țîrlea,24,Romania,Right-Back,€100k
Squad Gimnàstic de Tarragona,8,Marc Montalvo,22,Spain,Central Midfield,€250k
Squad Gimnàstic de Tarragona,18,Borja Martínez,29,Spain,Central Midfield,€250k
Squad Gimnàstic de Tarragona,6,Ander Gorostidi,28,Spain,Central Midfield,€200k
Squad Gimnàstic de Tarragona,14,Óscar Sanz,24,Spain,Central Midfield,€200k
Squad Gimnàstic de Tarragona,17,Pablo Fernández,27,Spain,Attacking Midfield,€300k
Squad Gimnàstic de Tarragona,10,Andy Escudero,24,Spain,Left Winger,€300k
Squad Gimnàstic de Tarragona,15,Álex Mula,27,Spain,Left Winger,€300k
Squad Gimnàstic de Tarragona,11,Marc Fernández,33,Spain,Left Winger,€250k
Squad Gimnàstic de Tarragona,19,Mario Rodríguez,27,Spain,Left Winger,€200k
Squad Gimnàstic de Tarragona,7,Marc Álvarez,22,Spain,Left Winger,€150k
Squad Gimnàstic de Tarragona,22,Jaume Jardí,22,Spain,Right Winger,€300k
Squad Gimnàstic de Tarragona,23,David Concha,27,Spain,Right Winger,€150k
Squad Gimnàstic de Tarragona,16,Maurizio Pochettino,23,Spain,Right Winger,€100k
Squad Gimnàstic de Tarragona,9,Gorka Santamaría,28,Spain,Centre-Forward,€200k
Squad Gimnàstic de Tarragona,29,Alan Godoy,20,Spain,Centre-Forward,€200k
Squad CA Osasuna Promesas,1,Pablo Valencia,23,Spain,Goalkeeper,€200k
Squad CA Osasuna Promesas,24,Dimitrios Stamatakis,20,Greece,Goalkeeper,€200k
Squad CA Osasuna Promesas,13,Darío Ramos,24,Spain,Goalkeeper,€100k
Squad CA Osasuna Promesas,2,Jorge Moreno,22,Spain,Centre-Back,€500k
Squad CA Osasuna Promesas,15,Guillem Molina,23,Spain,Centre-Back,€300k
Squad CA Osasuna Promesas,23,Nikolaos Michelis,23,Greece,Centre-Back,€300k
Squad CA Osasuna Promesas,4,Ibaider Garriz,23,Spain,Centre-Back,€200k
Squad CA Osasuna Promesas,5,Christian Mutilva,20,Spain,Centre-Back,€200k
Squad CA Osasuna Promesas,22,Ander Dufur,23,Spain,Right-Back,€50k
Squad CA Osasuna Promesas,8,Asier Osambela,19,Spain,Central Midfield,€300k
Squad CA Osasuna Promesas,17,Eneko Aguilar,23,Spain,Central Midfield,€300k
Squad CA Osasuna Promesas,6,David Rabadán,23,Spain,Central Midfield,€100k
Squad CA Osasuna Promesas,18,Mauro Echegoyen,19,Spain,Central Midfield,€100k
Squad CA Osasuna Promesas,21,Jon García,21,Spain,Central Midfield,€50k
Squad CA Osasuna Promesas,34,Miguel Auría,19,Spain,Central Midfield,€50k
Squad CA Osasuna Promesas,14,Xabi Huarte,23,Spain,Attacking Midfield,€200k
Squad CA Osasuna Promesas,10,Ander Yoldi,23,Spain,Left Winger,€400k
Squad CA Osasuna Promesas,11,Unai Buján,23,Spain,Left Winger,€150k
Squad CA Osasuna Promesas,12,Javier Sola,20,Spain,Left Winger,€50k
Squad CA Osasuna Promesas,29,Nowend Lorenzo,21,Dominican Republic,Right Winger,€100k
Squad CA Osasuna Promesas,36,Iñigo Arguibide,18,Spain,Right Winger,€50k
Squad CA Osasuna Promesas,9,Jorge Aguirre,24,Spain,Centre-Forward,€400k
Squad CA Osasuna Promesas,19,Max Svensson,22,Spain,Centre-Forward,€400k
Squad CA Osasuna Promesas,7,Rubén Azcona,23,Spain,Centre-Forward,€50k
Squad CA Osasuna Promesas,30,Dani Sancho,22,Spain,Centre-Forward,€50k
Squad CE Sabadell FC,13,Adrián Ortolá,30,Spain,Goalkeeper,€200k
Squad CE Sabadell FC,1,Froilán Leal,23,Spain,Goalkeeper,€50k
Squad CE Sabadell FC,24,Sebastien Koula Tou,19,Burkina Faso,Goalkeeper,€50k
Squad CE Sabadell FC,15,Jon Ander Amelibia,30,Spain,Centre-Back,€300k
Squad CE Sabadell FC,5,Pau Resta,23,Spain,Centre-Back,€250k
Squad CE Sabadell FC,4,Ricard Pujol,26,Spain,Centre-Back,€200k
Squad CE Sabadell FC,3,Jesús Fernández,24,Spain,Centre-Back,€100k
Squad CE Sabadell FC,16,Toni Herrero,22,Spain,Left-Back,€300k
Squad CE Sabadell FC,6,Jordi Calavera,28,Spain,Right-Back,€300k
Squad CE Sabadell FC,23,Pablo Monroy,25,Spain,Right-Back,€200k
Squad CE Sabadell FC,21,Sergi Maestre,33,Spain,Central Midfield,€200k
Squad CE Sabadell FC,8,Álex Gualda,26,Spain,Central Midfield,€150k
Squad CE Sabadell FC,18,Carles Salvador,33,Spain,Central Midfield,€150k
Squad CE Sabadell FC,12,Marc Doménech,21,Spain,Central Midfield,€50k
Squad CE Sabadell FC,20,Raúl Baena,35,Spain,Central Midfield,€50k
Squad CE Sabadell FC,26,Sander Ballero,19,Spain,Central Midfield,€50k
Squad CE Sabadell FC,27,Marc Marruecos,22,Spain,Central Midfield,€50k
Squad CE Sabadell FC,7,Antonio Moyano,23,Spain,Attacking Midfield,€200k
Squad CE Sabadell FC,-,Javi Gómez,25,Spain,Left Winger,€150k
Squad CE Sabadell FC,22,Abde Damar,24,Morocco,Left Winger,€150k
Squad CE Sabadell FC,11,David Astals,22,Spain,Right Winger,€250k
Squad CE Sabadell FC,19,Nando García,29,Spain,Right Winger,€200k
Squad CE Sabadell FC,23,David Soto,31,Spain,Right Winger,€200k
Squad CE Sabadell FC,14,Marcos Baselga,25,Spain,Centre-Forward,€250k
Squad CE Sabadell FC,9,Manel Martínez,32,Spain,Centre-Forward,€200k
Squad CE Sabadell FC,17,Vladyslav Kopotun,23,Ukraine,Centre-Forward,€100k
Squad CF Fuenlabrada,13,Javier Belman,25,Spain,Goalkeeper,€300k
Squad CF Fuenlabrada,1,Javi Díaz,26,Spain,Goalkeeper,€200k
Squad CF Fuenlabrada,18,Álex Craninx,28,Belgium,Goalkeeper,€100k
Squad CF Fuenlabrada,24,Lucas Giffard,26,France,Goalkeeper,€50k
Squad CF Fuenlabrada,4,Alejandro Sotillos,26,Spain,Centre-Back,€300k
Squad CF Fuenlabrada,5,Manu Lama,23,Spain,Centre-Back,€250k
Squad CF Fuenlabrada,16,David Alba,24,Spain,Centre-Back,€200k
Squad CF Fuenlabrada,6,Álvaro García,23,Spain,Centre-Back,€150k
Squad CF Fuenlabrada,14,Álvaro Barbosa,30,Spain,Left-Back,€250k
Squad CF Fuenlabrada,3,Juan Durán,23,Spain,Left-Back,€100k
Squad CF Fuenlabrada,32,Samu Rodríguez,19,Spain,Left-Back,€50k
Squad CF Fuenlabrada,2,Carlos Vigaray,29,Spain,Right-Back,€150k
Squad CF Fuenlabrada,21,Maxim Fernández,21,Spain,Right-Back,€50k
Squad CF Fuenlabrada,28,Bilal Ouacharaf,21,Morocco,Right-Back,€50k
Squad CF Fuenlabrada,26,Hugo Jerome Hilt,21,France,Midfielder,€50k
Squad CF Fuenlabrada,23,Ale Galindo,28,Spain,Central Midfield,€250k
Squad CF Fuenlabrada,10,Álvaro Bravo,26,Spain,Central Midfield,€150k
Squad CF Fuenlabrada,29,Carlos Benítez,21,Spain,Central Midfield,€150k
Squad CF Fuenlabrada,8,Cristóbal Márquez,39,Spain,Central Midfield,€50k
Squad CF Fuenlabrada,12,Stephen Buer,25,Ghana,Central Midfield,€50k
Squad CF Fuenlabrada,15,Aarón Sánchez,21,Spain,Central Midfield,€50k
Squad CF Fuenlabrada,40,Adal Hernando,21,Spain,Central Midfield,€50k
Squad CF Fuenlabrada,37,Javi Currás,21,Spain,Attacking Midfield,€100k
Squad CF Fuenlabrada,17,Fer Ruiz,32,Spain,Right Winger,€250k
Squad CF Fuenlabrada,7,Raúl Hernández,29,Spain,Right Winger,€150k
Squad CF Fuenlabrada,11,William de Camargo,25,Brazil,Right Winger,€100k
Squad CF Fuenlabrada,22,Yung-Cheng Yuan,21,Chinese Taipei,Right Winger,€50k
Squad CF Fuenlabrada,9,Diego Gómez,24,Spain,Centre-Forward,€200k
Squad CF Fuenlabrada,20,Sergio Benito,25,Spain,Centre-Forward,€200k
Squad CF Fuenlabrada,19,Ilies Faure,22,France,Centre-Forward,€100k
Squad CF Rayo Majadahonda,1,Dani Martín,18,Spain,Goalkeeper,€300k
Squad CF Rayo Majadahonda,13,Cheikh Sarr,23,Senegal,Goalkeeper,€100k
Squad CF Rayo Majadahonda,3,Jorge Casado,34,Spain,Centre-Back,€200k
Squad CF Rayo Majadahonda,4,Pelayo Suárez,25,Spain,Centre-Back,€200k
Squad CF Rayo Majadahonda,15,Kike Hermoso,24,Spain,Centre-Back,€200k
